name,level,type,city,district,address,longitude,latitude,rating_amount,rating_score,rating_average,google
花蓮縣私立悅昇居家長照機構,B,喘息服務,花蓮縣,花蓮市,花蓮縣花蓮市中美十一街56號,121.6238098,23.99624062,25,68,2.72,3.1
財團法人臺灣基督教門諾會醫院,B,專業照護服務,花蓮縣,花蓮市,花蓮縣花蓮市民權路44號,121.6293869,23.99185371,40,68,1.7,5
花蓮縣鳥踏石愛鄰關懷協會,C,巷弄長照站,花蓮縣,花蓮市,花蓮縣花蓮市民孝里東興一街79巷20號1樓,121.6305847,24.00302124,21,103,4.904761905,4.7
社團法人花蓮縣老人暨家庭關懷協會-吉安南華,C,巷弄長照站,花蓮縣,花蓮市,花蓮縣花蓮市主權里中華路486號,121.592804,23.97463226,38,148,3.894736842,4.4
花蓮縣私立愛家居家長照機構,B,喘息服務,花蓮縣,花蓮市,花蓮縣花蓮市軒轅路19號,121.6115646,23.97520638,31,130,4.193548387,2.4
中正診所,B,居家失能個案家庭醫師照護服務,花蓮縣,花蓮市,花蓮縣花蓮市主安里中正路172號,121.5981216,23.97101021,4,20,5,4.4
?甯P居家護理所,B,專業照護服務,花蓮縣,花蓮市,花蓮縣花蓮市中和街214巷17號4樓之2,121.5991974,23.97448158,39,164,4.205128205,3.9
全人診所,B,居家失能個案家庭醫師照護服務,花蓮縣,花蓮市,花蓮縣花蓮市主學里中福路158號,121.6017303,23.97265625,17,49,2.882352941,1.2
呂小兒科診所,B,居家失能個案家庭醫師照護服務,花蓮縣,花蓮市,花蓮縣花蓮市主勤里博愛街201號,121.6061707,23.97748184,18,59,3.277777778,4.2
佛教慈濟醫療財團法人附設私立花蓮慈濟社區長照機構,B,日間照顧服務,花蓮縣,花蓮市,花蓮縣花蓮市中山路一段3巷25弄36號,121.5902557,23.9955101,30,123,4.1,4.2
花蓮縣托瓦本全人關懷發展協會,C,巷弄長照站,花蓮縣,花蓮市,花蓮縣花蓮市民孝里華東86之1號,121.632637,24.00702095,10,46,4.6,3.2
至善診所,B,居家失能個案家庭醫師照護服務,花蓮縣,花蓮市,花蓮縣花蓮市主農里中正路46號,121.5954895,23.96925354,26,130,5,1.4
花蓮縣花蓮市原住民感恩關懷協會,C,巷弄長照站,花蓮縣,花蓮市,花蓮縣花蓮市國強里豐村78-2號,121.6001358,24.0019989,16,75,4.6875,4.5
曾內兒科診所,B,居家失能個案家庭醫師照護服務,花蓮縣,花蓮市,花蓮縣花蓮市主和里中福路108號,121.6026382,23.97154999,22,84,3.818181818,3.1
民安復健科診所,B,居家失能個案家庭醫師照護服務,花蓮縣,花蓮市,花蓮縣花蓮市國光里林森路258-3號,121.6074829,23.98259544,40,116,2.9,4
吳娟芳營養諮詢中心,B,專業照護服務,花蓮縣,花蓮市,花蓮縣花蓮市國盛四街100號,121.6076584,23.994627,41,144,3.512195122,2.8
花蓮縣私立長青社區式服務類長期照顧服務機構,B,家庭托顧服務,花蓮縣,花蓮市,花蓮縣花蓮市中正路168巷9弄3號,121.5989914,23.97054291,37,141,3.810810811,3.1
有限責任臺中市家圓照顧服務勞動合作社附設臺中市私立家圓居家式服務類長期照顧服務機構,B,喘息服務,臺中市,豐原區,臺中市豐原區陽明里田心里豐南街25號11樓,120.71875,24.24950027,23,83,3.608695652,2.4
漢忠醫院,B,專業照護服務,臺中市,豐原區,臺中市豐原區豐榮里中正路218號,120.7178421,24.25222969,49,181,3.693877551,4.3
超強職能治療所,B,專業照護服務,臺中市,豐原區,臺中市豐原區三民路12號10樓之13,120.7223663,24.25452042,24,86,3.583333333,2.1
臺中市私立健安老人養護中心,B,喘息服務,臺中市,豐原區,臺中市豐原區南田里南田街41號,120.7371368,24.25946045,3,11,3.666666667,2.6
有限責任臺中市善耕慈心果菜美食生產合作社,B,營養餐飲服務,臺中市,豐原區,臺中市豐原區下街里自立街115號,120.723793,24.25071716,35,130,3.714285714,4.4
友銘診所,C,巷弄長照站,臺中市,豐原區,臺中市豐原區社皮里中正路651號1樓,120.7066803,24.24986076,11,45,4.090909091,3.5
社團法人中華傳愛社區服務協會附設臺中市私立傳愛豐原社區式服務類長期照顧服務機構,B,日間照顧服務,臺中市,豐原區,臺中市豐原區中山路600號,120.7138672,24.25403976,3,10,3.333333333,3.6
財團法人臺中市私立公老坪社會福利慈善事業基金會附設臺中市私立田園老人養護中心,B,喘息服務,臺中市,豐原區,臺中市豐原區南嵩里水源路坪頂巷8之7號,120.7578354,24.26133156,36,108,3,3.9
臺中市私立豐原長生老人養護中心,B,喘息服務,臺中市,豐原區,臺中市豐原區圳寮里水源路407號,120.7338638,24.25528336,19,78,4.105263158,4.1
唐偉?復健科診所,B,專業照護服務,臺中市,豐原區,臺中市豐原區西勢里中山路371號,120.7145462,24.24964142,2,10,5,3
樂格適小客車租賃有限公司,B,交通接送服務,臺中市,豐原區,臺中市豐原區圓環南路141巷5號,120.7097092,24.24722481,29,104,3.586206897,2.2
臺中市私立芳欣社區長照機構,B,家庭托顧服務,臺中市,豐原區,臺中市豐原區南村路37號,120.7249756,24.25344276,9,31,3.444444444,3
臺中市私立林燕玲居家式服務類長期照顧服務機構,B,喘息服務,臺中市,豐原區,臺中市豐原區南陽路123巷81弄13號1樓,120.7305527,24.24064064,46,129,2.804347826,4.2
臺中市私立豐盛老人長期照顧中心,B,喘息服務,臺中市,豐原區,臺中市豐原區圓環東路241號,120.7219391,24.24393654,42,193,4.595238095,4.7
臺中市私立有春居家式服務類長期照顧服務機構,A,個案管理服務,臺中市,豐原區,臺中市豐原區田心里中山路220-5號1樓,120.7105408,24.24050713,46,156,3.391304348,3.5
臺中市直轄市病患家事服務職業工會附設臺中市私立居家長照機構,C,巷弄長照站,臺中市,豐原區,臺中市豐原區南陽里安康路107號1樓,120.7259293,24.24294853,24,94,3.916666667,3.3
杏豐醫院,B,專業照護服務,臺中市,豐原區,臺中市豐原區三民區106號,120.7201462,24.25366211,29,41,1.413793103,2.5
社團法人台灣鼎傳慈善協會,B,營養餐飲服務,臺中市,豐原區,臺中市豐原區自立街115號,120.723877,24.25071335,48,216,4.5,5
臺中市豐原區豐榮社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區豐榮里新生北路155之1,120.7189713,24.25276184,40,200,5,4.5
臺中市豐原區田心社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區田心里豐南街239號,120.7154236,24.23941422,4,14,3.5,2.4
臺中市豐原區豐原社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區豐原里新生北路155之1號,120.7218704,24.25548363,42,168,4,4.3
臺中直轄市病患家事服務職業工會附設臺中市私立居家長照機構,B,居家服務,臺中市,豐原區,臺中市豐原區安康路107號,120.7260284,24.24296761,5,18,3.6,4
語沛語言治療所,B,專業照護服務,臺中市,豐原區,臺中市豐原區北陽里綠山二街158號2F,120.7343826,24.23899269,35,102,2.914285714,2.8
臺中市豐原區翁社社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區翁社里豐年路158號,120.7385178,24.26496506,29,81,2.793103448,3.5
芳林樂活事業有限公司附設私立芳林居家長照機構,B,喘息服務,臺中市,豐原區,臺中市豐原區社皮里豐原大道一段291號1樓,120.7034149,24.24353409,37,152,4.108108108,2.8
衛生福利部豐原醫院,A,個案管理服務,臺中市,豐原區,臺中市豐原區南陽里安康路100號,120.7256699,24.24198341,6,16,2.666666667,3.5
專心職能治療所,B,專業照護服務,臺中市,豐原區,臺中市豐原區綠山二街158號1樓,120.7343826,24.23899269,29,113,3.896551724,3.1
衛生福利部豐原醫院附設居家長照機構,B,居家服務,臺中市,豐原區,臺中市豐原區南陽里安康樂100-3號C棟1樓,120.7244492,24.24212456,12,42,3.5,2.4
汪時旭物理治療所,B,專業照護服務,臺中市,豐原區,臺中市豐原區榮春街90號1樓,120.7156754,24.2545681,37,148,4,3.2
林燕玲居家護理所,B,專業照護服務,臺中市,豐原區,臺中市豐原區田心里育仁路186號,120.716301,24.24010658,43,215,5,4
永福診所,B,居家失能個案家庭醫師照護服務,臺中市,豐原區,臺中市豐原區中正路701號,120.7015152,24.2491169,41,205,5,3.6
臺中市私立辰心居家長照機構,B,喘息服務,臺中市,豐原區,臺中市豐原區北陽里29鄰中陽路227號1樓,120.7081985,24.25038338,16,67,4.1875,4.2
傑可而股份有限公司臺中市私立御歸來豐原居家長照機構,B,喘息服務,臺中市,豐原區,臺中市豐原區中山里信義街60號7樓,120.7189941,24.2497673,48,216,4.5,3.1
晨欣親子診所,B,專業照護服務,臺中市,豐原區,臺中市豐原區豐東路83號,120.7303709,24.2488916,15,56,3.733333333,2.5
保生診所,B,居家失能個案家庭醫師照護服務,臺中市,豐原區,臺中市豐原區中正路317號,120.715271,24.25120544,2,7,3.5,4.7
臺中市私立愛老郎老人長期照顧中心,B,居家服務,臺中市,豐原區,臺中市豐原區東湳里2鄰三豐路884巷69號,120.7206192,24.26532936,11,41,3.727272727,3.9
財團法人老五老基金會附設臺中市私立豐原區社區長照機構,B,喘息服務,臺中市,豐原區,臺中市豐原區田心里14鄰大光街3巷2號1樓,120.7108765,24.2401619,47,165,3.510638298,3.1
臺中市銀髮族健康促進協會私立喜樂社區長照機構,B,日間照顧服務,臺中市,豐原區,臺中市豐原區豐原大道七段25號3樓,120.7194519,24.26387787,49,142,2.897959184,4.7
青松健康股份有限公司附設私立豐南綜合長照機構,B,居家服務,臺中市,豐原區,臺中市豐原區中山路172號2-4樓,120.7118454,24.23978233,34,143,4.205882353,5
財團法人老五老基金會附設臺中市私立老五老居家式服務類長期照顧服務機構,B,喘息服務,臺中市,豐原區,臺中市豐原區南陽里圓環東路242號1樓,120.7110748,24.24006462,22,70,3.181818182,4.2
怡安居家護理所,B,專業照護服務,臺中市,豐原區,臺中市豐原區社皮里中正路749巷22弄10號4樓之2,120.7004013,24.24828148,8,38,4.75,3.5
優生婦產科聯合診所,C,巷弄長照站,臺中市,豐原區,臺中市豐原區中興里大明路238號1樓,120.7076492,24.24379349,9,42,4.666666667,2.5
臺中市豐原區鎌村社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區鎌村里鎌村路465巷58號2樓,120.7268143,24.22613907,8,40,5,4.2
臺中市豐原區朴子社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區朴子里豐勢路二段535巷119號,120.7476578,24.27381706,7,31,4.428571429,3.5
臺中市豐原區圳寮社區發展協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區圳寮里圳寮路1號,120.7154236,24.25440598,43,181,4.209302326,3.1
臺中市私立幸福社區長照機構,B,家庭托顧服務,臺中市,豐原區,臺中市豐原區豐田里豐南街240巷339弄35號1樓,120.7179565,24.23119164,30,123,4.1,4.9
社團法人臺中市大大人長期照護關懷協會私立居家長照機構,C,巷弄長照站,臺中市,豐原區,臺中市豐原區南村里南村路20號1樓,120.7255859,24.25285149,42,210,5,3.7
伊敏娟居家護理所,B,專業照護服務,臺中市,豐原區,臺中市豐原區中正路749巷2弄24號,120.7002716,24.24839401,29,64,2.206896552,3.5
楊啟坤耳鼻喉科診所,B,專業照護服務,臺中市,豐原區,臺中市豐原區豐東路16號1樓,120.7283859,24.24514389,21,67,3.19047619,4.6
豐陽護理之家,B,喘息服務,臺中市,豐原區,臺中市豐原區富陽路235巷161號,120.7477188,24.26373863,39,195,5,4.1
臺中市原住民家庭服務暨社區人文關懷協會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區田心里育英路154巷17號,120.7143402,24.24065208,42,97,2.30952381,3.5
臺中市私立富樂社區長照機構,B,日間照顧服務,臺中市,豐原區,臺中市豐原區田心里16鄰豐南街2號3樓,120.7117538,24.23955917,43,146,3.395348837,4.5
財團法人彭婉如文教基金會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區西勢里西安街71號,120.7131958,24.24903488,22,110,5,4.1
臺中市私立太夫老人長期照顧中心,B,喘息服務,臺中市,豐原區,臺中市豐原區角潭路二段119巷22號,120.7293167,24.27150917,46,147,3.195652174,4.5
紫宸運動實業社,C,巷弄長照站,臺中市,豐原區,臺中市豐原區豐西里中山路473巷17弄13號,120.7129593,24.25299072,17,83,4.882352941,2.7
如毅診所,B,專業照護服務,臺中市,豐原區,臺中市豐原區中興路112號1至3樓,120.715151,24.2483799,5,25,5,4.1
臺中市新藥師公會,C,巷弄長照站,臺中市,豐原區,臺中市豐原區中陽里圓環東路569號2號,120.7277145,24.24982262,31,136,4.387096774,3.6
陳成福診所,B,居家失能個案家庭醫師照護服務,臺中市,豐原區,臺中市豐原區和平街47號,120.7198181,24.25316811,41,135,3.292682927,4.7
心琳診所,B,居家失能個案家庭醫師照護服務,臺中市,豐原區,臺中市豐原區新生北路206號1樓,120.7220306,24.25499916,35,165,4.714285714,5
私立永愛居家長照機構,B,居家服務,臺中市,西屯區,臺中市西屯區何厝里四川路129號2樓A6室,120.655777,24.16081047,40,176,4.4,3.6
澄清綜合醫院中港分院,B,專業照護服務,臺中市,西屯區,臺中市西屯區福林里臺灣大道4段966號,120.6170197,24.18288422,2,6,3,2.6
臺中榮民總醫院社區式服務類長期照顧服務機構,B,專業照護服務,臺中市,西屯區,臺中市西屯區福瑞里西屯路三段301之114號1樓,120.6100082,24.18962669,3,12,4,4.7
享溫心護理之家,B,喘息服務,臺中市,西屯區,臺中市西屯區安和路125之1號,120.6245804,24.17918968,6,25,4.166666667,3.4
臺中市私立立吉居家式服務類長期照顧服務機構,B,喘息服務,臺中市,西屯區,臺中市西屯區何德里甘州六街30號2樓之1,120.6585312,24.16619682,14,66,4.714285714,3.3
臺中榮民總醫院,B,專業照護服務,臺中市,西屯區,臺中市西屯區福聯里臺灣大道四段1650號,120.6049347,24.18404007,12,60,5,4.3
財團法人中華社會福利基金會附設臺中市私立樂活居家式服務類長期照顧服務機構,B,居家服務,臺中市,西屯區,臺中市西屯區文心路三段237號1樓,120.662735,24.17240334,41,135,3.292682927,4.6
康群居家護理所,B,專業照護服務,臺中市,西屯區,臺中市西屯區福恩里工業區一路58巷10弄41號9樓之3,120.6137619,24.17696571,33,66,2,3
澄清綜合醫院中港分院附設居家護理所,B,專業照護服務,臺中市,西屯區,臺中市西屯區福林里福康路8號6樓,120.6169891,24.18337822,45,180,4,3
預見物理治療所,B,專業照護服務,臺中市,西屯區,臺中市西屯區福和里福中三街8號1樓,120.6161499,24.18091774,14,49,3.5,4.2
佛教慈濟醫療財團法人附設台中慈濟護理之家,A,個案管理服務,臺中市,西屯區,臺中市西屯區何明里忠義街146號,120.6580353,24.16235352,28,129,4.607142857,5
臺中市西屯區福瑞社區發展協會,C,巷弄長照站,臺中市,西屯區,臺中市西屯區福聯里西屯路三段173-10號,120.605835,24.19000435,45,225,5,2.7
大業診所,B,專業照護服務,臺中市,西屯區,臺中市西屯區惠來里河南路四段195號,120.6366425,24.15541458,11,43,3.909090909,2.4
社團法人台灣福氣社區關懷協會,A,個案管理服務,臺中市,西屯區,臺中市西屯區逢甲路253巷47號,120.6415405,24.17521095,47,235,5,4.6
同成復健科診所,B,專業照護服務,臺中市,西屯區,臺中市西屯區何源里重慶路431號,120.6656418,24.17122459,11,52,4.727272727,2.6
喜樂園長照股份有限公司附設臺中市私立喜樂園居家長照機構,B,喘息服務,臺中市,西屯區,臺中市西屯區福安里工業區一路2巷3號6樓之4,120.614296,24.18243217,33,129,3.909090909,4.2
倚飛科技有限公司附設臺中市私立天心居家長照機構,B,喘息服務,臺中市,西屯區,臺中市西屯區何德里大信街60號6樓之3,120.6613312,24.16553307,9,40,4.444444444,5
臺中市私立安健老人養護中心,B,喘息服務,臺中市,西屯區,臺中市西屯區何明里太原路一段25號,120.6583023,24.15911865,42,126,3,3.5
臺中市西屯區林厝社區發展協會,C,巷弄長照站,臺中市,西屯區,臺中市西屯區林厝里安林路29號,120.6233978,24.19788551,34,88,2.588235294,3.3
社團法人台中市婦幼關懷成長協會,C,巷弄長照站,臺中市,西屯區,臺中市西屯區至善里逢甲路225巷19號1樓,120.6464157,24.17236519,33,142,4.303030303,2.8
財團法人弘道老人福利基金會附設臺中市私立弘道第一區居家式服務類長期照顧服務機構,B,喘息服務,臺中市,西屯區,臺中市西屯區何安里中工三路199號2樓,120.6178665,24.17598534,29,107,3.689655172,2.1
沐恩語言治療所,B,專業照護服務,臺中市,西屯區,臺中市西屯區福順路255巷18號1樓,120.6201859,24.18203354,39,137,3.512820513,4.5
